subject,component,sov,cond,amplitude,is_peak
13,P2,wm,Bl0T1,0.886616852972656,1
13,N350,wm,Bl0T1,-1.84577375992535,1
13,N100,wm,Bl0T2,-1.70205566909059,1
13,P2,wm,Bl0T2,1.10250896726311,1
13,N350,wm,Bl0T2,-0.895341088549352,1
13,N100,wm,Bl0T3,-3.60579127330403,1
13,P2,wm,Bl0T3,-0.0106549986033204,1
13,N350,wm,Bl0T3,-1.80960390015253,1
13,N100,wm,Bl0T4,-1.96708835978148,1
13,P2,wm,Bl0T4,1.04215917525717,1
13,N350,wm,Bl0T4,-0.243816252271404,1
13,N100,wn,Bl0T1,-2.3204892512792,1
13,P2,wn,Bl0T1,2.99471371656041,1
13,N350,wn,Bl0T1,-2.9481779302207,1
13,N100,wn,Bl0T2,-2.72805095020295,1
13,P2,wn,Bl0T2,0.414149841844579,1
13,N350,wn,Bl0T2,-2.63459288543969,1
13,N100,wn,Bl0T3,-2.90866163355329,1
13,P2,wn,Bl0T3,1.63269538720326,1
13,N350,wn,Bl0T3,-3.10261570888816,1
13,N100,wn,Bl0T4,-2.93679911502673,1
13,P2,wn,Bl0T4,2.54882292993671,1
13,N350,wn,Bl0T4,-1.88505098444696,1
14,N100,wm,Bl0T1,-1.73076904772703,1
14,P2,wm,Bl0T1,1.58929167085638,1
14,N350,wm,Bl0T1,-2.26352827004933,1
14,N100,wm,Bl0T2,-2.03740713712664,1
14,P2,wm,Bl0T2,-0.905434641211617,1
14,N350,wm,Bl0T2,-2.76232062525363,1
14,N100,wm,Bl0T3,-2.9225092523308,1
14,P2,wm,Bl0T3,-1.09297808797353,1
14,N350,wm,Bl0T3,-2.7498610089787,1
14,N100,wm,Bl0T4,-1.55984932400134,1
14,P2,wm,Bl0T4,1.48220891706189,1
14,N350,wm,Bl0T4,-3.11697943328443,1
14,N100,wn,Bl0T1,-2.93989677926411,1
14,P2,wn,Bl0T1,2.96431041118102,1
14,N350,wn,Bl0T1,-2.27567640731642,1
14,N100,wn,Bl0T2,-1.37073820794131,1
14,P2,wn,Bl0T2,0.543032807739517,1
14,N350,wn,Bl0T2,-0.68259779703825,1
14,N100,wn,Bl0T3,-1.5996884649509,1
14,P2,wn,Bl0T3,0.486224858037434,1
14,N350,wn,Bl0T3,-0.587769888726951,1
14,N100,wn,Bl0T4,-0.755994453283751,1
14,P2,wn,Bl0T4,1.10810705942823,1
14,N350,wn,Bl0T4,-0.40466090177479,1
15,N100,wm,Bl0T1,-1.2252018565312,1
15,P2,wm,Bl0T1,3.69512213979759,1
15,N350,wm,Bl0T1,-0.789594234999466,1
15,N100,wm,Bl0T2,-1.71426508356652,1
15,P2,wm,Bl0T2,-0.1248890523594,1
15,N350,wm,Bl0T2,-2.35205044003686,1
15,N100,wm,Bl0T3,-1.98620541446357,1
15,P2,wm,Bl0T3,0.113671270936308,1
15,N350,wm,Bl0T3,-1.46153848420199,1
15,N100,wm,Bl0T4,-0.46354591222345,1
15,P2,wm,Bl0T4,0.627523275127338,1
15,N350,wm,Bl0T4,-0.90177681983813,1
15,N100,wn,Bl0T1,-2.12654397442206,1
15,P2,wn,Bl0T1,3.76722371594928,1
15,N350,wn,Bl0T1,-3.1521072249581,1
15,N100,wn,Bl0T2,-2.27284590915698,1
15,P2,wn,Bl0T2,0.180615883176084,1
15,N350,wn,Bl0T2,-1.6928738054097,1
15,N100,wn,Bl0T3,-0.120678141535664,1
15,P2,wn,Bl0T3,0.239542601899604,1
15,N350,wn,Bl0T3,-1.0461325650334,1
15,N100,wn,Bl0T4,-2.18165094621271,1
15,P2,wn,Bl0T4,-0.902683304410393,1
15,N350,wn,Bl0T4,-1.58376743270554,1
16,N100,wm,Bl0T1,-1.84043424382249,1
16,P2,wm,Bl0T1,0.651518460108777,1
16,N350,wm,Bl0T1,-1.7561019323875,1
16,N100,wm,Bl0T2,-1.67314790482265,1
16,P2,wm,Bl0T2,0.279909006672543,1
16,N350,wm,Bl0T2,-0.515386598336424,1
16,N100,wm,Bl0T3,-1.54276184853945,1
16,P2,wm,Bl0T3,0.575275289353438,1
16,N350,wm,Bl0T3,-0.391822664249697,1
16,N100,wm,Bl0T4,-1.6897562139086,1
16,P2,wm,Bl0T4,0.562521339121533,1
16,N350,wm,Bl0T4,-0.65095144872217,1
16,N100,wn,Bl0T1,-2.21781746017851,1
16,P2,wn,Bl0T1,0.678190027518529,1
16,N350,wn,Bl0T1,-1.90776314703556,1
16,N100,wn,Bl0T2,-1.34173047064581,1
16,P2,wn,Bl0T2,0.187984404310654,1
16,N350,wn,Bl0T2,-1.13240945599514,1
16,N100,wn,Bl0T3,-2.12875525734604,1
16,P2,wn,Bl0T3,0.696544963275191,1
16,N350,wn,Bl0T3,-0.456065520773274,1
16,N100,wn,Bl0T4,-1.99375898290902,1
16,P2,wn,Bl0T4,0.803299990444331,1
16,N350,wn,Bl0T4,-0.662104914273858,1
17,N100,wm,Bl0T1,-1.53432311976546,1
17,P2,wm,Bl0T1,2.35036173891962,1
17,N350,wm,Bl0T1,-2.46934846965643,1
17,N100,wm,Bl0T2,-1.74398958238128,1
17,P2,wm,Bl0T2,-0.528318090047553,1
17,N350,wm,Bl0T2,-1.50836847291838,1
17,N100,wm,Bl0T3,-1.4146144487256,1
17,P2,wm,Bl0T3,-0.822060965417419,1
17,N350,wm,Bl0T3,-0.839348407870159,1
17,N100,wm,Bl0T4,-1.83624949914869,1
17,P2,wm,Bl0T4,-0.594854293341748,1
