subject,component,sov,cond,amplitude,is_peak
08,N350,wnbeg,Bl0T1,-2.68465714690297,1
08,N100,wnbeg,Bl0T2,-2.94610952708849,1
08,P2,wnbeg,Bl0T2,0.471218013897711,1
08,N350,wnbeg,Bl0T2,-4.13684955797223,1
08,N100,wnbeg,Bl0T3,-3.65122586693615,1
08,P2,wnbeg,Bl0T3,0.945263329425524,1
08,N350,wnbeg,Bl0T3,-2.49769215608655,1
08,N100,wnbeg,Bl0T4,-1.35841768967897,1
08,P2,wnbeg,Bl0T4,2.51431132095844,1
08,N350,wnbeg,Bl0T4,-1.53241221797328,1
08,N100,wnmid1,Bl0T1,-1.35328381576321,1
08,P2,wnmid1,Bl0T1,5.02396773353896,1
08,N350,wnmid1,Bl0T1,-1.94736000135202,1
08,N100,wnmid1,Bl0T2,-0.98514903777025,1
08,P2,wnmid1,Bl0T2,1.75997120521285,1
08,N350,wnmid1,Bl0T2,-1.90134026505561,1
08,N100,wnmid1,Bl0T3,-1.07425699589605,1
08,P2,wnmid1,Bl0T3,2.18042553590441,1
08,N350,wnmid1,Bl0T3,-0.968718738417903,1
08,N100,wnmid1,Bl0T4,-0.0664276838475882,1
08,P2,wnmid1,Bl0T4,0.899249428510666,1
08,N350,wnmid1,Bl0T4,-0.729136181137589,1
08,N100,wnmid2,Bl0T1,-0.672829031504013,1
08,P2,wnmid2,Bl0T1,2.96059582880275,1
08,N350,wnmid2,Bl0T1,-2.80488573387265,1
08,N100,wnmid2,Bl0T2,-2.06706565801393,1
08,P2,wnmid2,Bl0T2,0.998396567475389,1
08,N350,wnmid2,Bl0T2,-2.24620970575647,1
08,N100,wnmid2,Bl0T3,-0.106814427555285,1
08,P2,wnmid2,Bl0T3,1.68178682853044,1
08,N350,wnmid2,Bl0T3,-1.49838476038792,1
08,N100,wnmid2,Bl0T4,-0.444506090134382,1
08,P2,wnmid2,Bl0T4,0.680923435870897,1
08,N350,wnmid2,Bl0T4,-2.30569937080145,1
08,N100,wnmid3,Bl0T1,-0.707771082874388,1
08,P2,wnmid3,Bl0T1,3.77530544112881,1
08,N350,wnmid3,Bl0T1,-0.715862148221243,1
08,N100,wnmid3,Bl0T2,-1.23317093945701,1
08,P2,wnmid3,Bl0T2,2.71978068697182,1
08,N350,wnmid3,Bl0T2,-1.60649220584045,1
08,N100,wnmid3,Bl0T3,-0.253866141120141,1
08,P2,wnmid3,Bl0T3,2.61393252929503,1
08,N350,wnmid3,Bl0T3,-0.591035608066754,1
08,N100,wnmid3,Bl0T4,-0.526789459721609,1
08,P2,wnmid3,Bl0T4,3.75758440484377,1
08,N350,wnmid3,Bl0T4,-2.4801930620208,1
08,N100,wnend,Bl0T1,-2.64514633501795,1
08,P2,wnend,Bl0T1,0.851243429834192,1
08,N350,wnend,Bl0T1,-4.81589486805553,1
08,N100,wnend,Bl0T2,0.535755319027013,1
08,P2,wnend,Bl0T2,3.30996285312224,1
08,N350,wnend,Bl0T2,-0.322127367898302,1
08,N100,wnend,Bl0T3,-2.00067868668755,1
08,P2,wnend,Bl0T3,2.11423905823718,1
08,N350,wnend,Bl0T3,-3.55690856779164,1
08,N100,wnend,Bl0T4,-2.2923047687181,1
08,P2,wnend,Bl0T4,3.19126128407026,1
08,N350,wnend,Bl0T4,-0.968485276722773,1
08,N100,wmbeg,Bl0T1,-1.8948147601513,1
08,P2,wmbeg,Bl0T1,2.3969183286522,1
08,N350,wmbeg,Bl0T1,-2.51004058127075,1
08,N100,wmbeg,Bl0T2,-1.01278640497909,1
08,P2,wmbeg,Bl0T2,-0.542256592664608,1
08,N350,wmbeg,Bl0T2,-3.39727950012528,1
08,N100,wmbeg,Bl0T3,-0.716704029919103,1
08,P2,wmbeg,Bl0T3,2.43462611978094,1
08,N350,wmbeg,Bl0T3,0.149851555897053,1
08,N100,wmbeg,Bl0T4,-1.20616856905264,1
08,P2,wmbeg,Bl0T4,0.00136240020740863,1
08,N350,wmbeg,Bl0T4,-2.32037201687953,1
