subject,component,sov,cond,amplitude,is_peak
25,P2,pREM,Bl0T1,3.52106844135622,1
25,N350,pREM,Bl0T1,-0.207697301506996,1
25,N100,pREM,Bl0T2,-2.48482794934859,1
25,P2,pREM,Bl0T2,-1.66114086600311,1
25,N350,pREM,Bl0T2,-4.06840947936108,1
25,N100,pREM,Bl0T3,-0.0189983526994656,1
25,P2,pREM,Bl0T3,0.726338570952028,1
25,N350,pREM,Bl0T3,-0.65681822031688,1
25,N100,pREM,Bl0T4,-3.12033218645419,1
25,P2,pREM,Bl0T4,-1.54012900489168,1
25,N350,pREM,Bl0T4,-2.3958034638793,1
26,N100,tREM,Bl0T1,-0.339329102999043,1
26,P2,tREM,Bl0T1,5.49941737150241,1
26,N350,tREM,Bl0T1,-3.61948223653294,1
26,N100,tREM,Bl0T2,0.294724837071206,1
26,P2,tREM,Bl0T2,4.20665722555784,1
26,N350,tREM,Bl0T2,-3.05479095235063,1
26,N100,tREM,Bl0T3,-0.478262675706163,1
26,P2,tREM,Bl0T3,4.73563065909926,1
26,N350,tREM,Bl0T3,-1.54003800993942,1
26,N100,tREM,Bl0T4,-0.817041723419452,1
26,P2,tREM,Bl0T4,2.81337696053516,1
26,N350,tREM,Bl0T4,-2.20380533888679,1
26,N100,pREM,Bl0T1,-0.390016913935542,1
26,P2,pREM,Bl0T1,2.29523373564705,1
26,N350,pREM,Bl0T1,-1.6711106524275,1
26,N100,pREM,Bl0T2,-1.60801628071709,1
26,P2,pREM,Bl0T2,2.49322660122582,1
26,N350,pREM,Bl0T2,-2.2304507009685,1
26,N100,pREM,Bl0T3,-0.187455442732573,1
26,P2,pREM,Bl0T3,1.86959217943698,1
26,N350,pREM,Bl0T3,-1.7808559402681,1
26,N100,pREM,Bl0T4,-0.243220337603457,1
26,P2,pREM,Bl0T4,1.27452283046585,0
26,N350,pREM,Bl0T4,-2.59194278271238,1
27,N100,tREM,Bl0T1,0.560493068146919,1
27,P2,tREM,Bl0T1,3.11718645962487,1
27,N350,tREM,Bl0T1,-4.18399247895394,1
27,N100,tREM,Bl0T2,-0.305907042260681,1
27,P2,tREM,Bl0T2,1.13716664911015,1
27,N350,tREM,Bl0T2,-1.85795987057899,1
27,N100,tREM,Bl0T3,-1.89343222170204,1
27,P2,tREM,Bl0T3,1.72024402148698,1
27,N350,tREM,Bl0T3,-2.13825837876918,1
27,N100,tREM,Bl0T4,0.806718166307479,1
27,P2,tREM,Bl0T4,2.49325348242469,1
27,N350,tREM,Bl0T4,-2.87855761016625,1
27,N100,pREM,Bl0T1,-0.737408321250782,1
27,P2,pREM,Bl0T1,2.08313253499843,1
27,N350,pREM,Bl0T1,-3.58827381963255,1
27,N100,pREM,Bl0T2,0.259118121056774,1
27,P2,pREM,Bl0T2,2.78471153877262,1
27,N350,pREM,Bl0T2,-1.39915829376766,1
27,N100,pREM,Bl0T3,-0.468042253992624,1
27,P2,pREM,Bl0T3,1.12803736970656,1
27,N350,pREM,Bl0T3,-0.999574092223689,1
27,N100,pREM,Bl0T4,-0.813109828278704,1
27,P2,pREM,Bl0T4,1.11563764636247,1
27,N350,pREM,Bl0T4,-1.85771383967883,1
28,N100,tREM,Bl0T1,-0.444220193046725,1
28,P2,tREM,Bl0T1,4.33838193895612,1
28,N350,tREM,Bl0T1,-3.04278772585797,1
28,N100,tREM,Bl0T2,-0.429270503581925,1
28,P2,tREM,Bl0T2,4.53408030204052,1
28,N350,tREM,Bl0T2,-1.2789737565263,1
28,N100,tREM,Bl0T3,-0.528681168353672,1
28,P2,tREM,Bl0T3,1.7822537106336,1
28,N350,tREM,Bl0T3,-1.77529114130045,1
28,N100,tREM,Bl0T4,-1.4321640198902,1
28,P2,tREM,Bl0T4,3.70896748707391,1
28,N350,tREM,Bl0T4,-1.47018733538226,1
28,N100,pREM,Bl0T1,-0.551797322870867,1
28,P2,pREM,Bl0T1,1.19054585863895,1
28,N350,pREM,Bl0T1,-1.63438653510766,1
28,N100,pREM,Bl0T2,-0.339875816564734,1
28,P2,pREM,Bl0T2,0.159523637751345,1
28,N350,pREM,Bl0T2,-0.788083464203448,1
